Gene name	Gene ID	Transcript ID	CCDS ID	APPRIS Annotation	MANE
RP1L1	94137	NM_178857.6	CCDS43708.1	PRINCIPAL:1	MANE Select
AP3M2	10947	NM_006803.4	CCDS6125.1	PRINCIPAL:1	MANE Select
NRBP2	340371	NM_178564.4	CCDS34959.2	PRINCIPAL:1	MANE Select
FAM90A19	728753	NM_001164449.1	-	PRINCIPAL:1	MANE Select
SLC35G5	83650	NM_054028.2	CCDS5980.1	PRINCIPAL:1	MANE Select
XKR9	389668	NM_001011720.2	CCDS34905.1	PRINCIPAL:1	MANE Select
SLC18A1	6570	NM_003053.4	CCDS6013.1	PRINCIPAL:1	MANE Select
STK3	6788	NM_006281.4	CCDS47900.1	PRINCIPAL:1	MANE Select
FAM83A	84985	NM_001394396.1	-	PRINCIPAL:1	MANE Select
NSD3	54904	NM_023034.2	CCDS43729.1	PRINCIPAL:1	MANE Select
PIP4P2	55529	NM_018710.3	CCDS6252.1	PRINCIPAL:1	MANE Select
SLA	6503	NM_001045556.3	CCDS6370.1	PRINCIPAL:1	MANE Select
ZNF395	55893	NM_018660.3	CCDS6067.1	PRINCIPAL:1	MANE Select
CEBPD	1052	NM_005195.4	CCDS6142.1	PRINCIPAL:1	MANE Select
ZFHX4	79776	NM_024721.5	CCDS47878.2	PRINCIPAL:2	MANE Select
DEFA4	1669	NM_001925.3	CCDS5961.1	PRINCIPAL:1	MANE Select
MYC	4609	NM_002467.6	CCDS6359.2	PRINCIPAL:4	MANE Select
ZNF705G	100131980	NM_001164457.3	CCDS47773.1	PRINCIPAL:1	MANE Select
POMK	84197	NM_032237.5	CCDS6141.1	PRINCIPAL:1	MANE Select
CLXN	79645	NM_024593.4	CCDS6145.1	PRINCIPAL:1	MANE Select
RMDN1	51115	NM_016033.3	CCDS34918.1	PRINCIPAL:1	MANE Select
DEPTOR	64798	NM_022783.4	CCDS6331.1	PRINCIPAL:1	MANE Select
MAK16	84549	NM_032509.4	CCDS6089.1	PRINCIPAL:1	MANE Select
DNAAF11	23639	NM_012472.6	CCDS6365.1	PRINCIPAL:1	MANE Select
CRISPLD1	83690	NM_031461.6	CCDS6219.1	PRINCIPAL:1	MANE Select
FBXO32	114907	NM_058229.4	CCDS6345.1	PRINCIPAL:1	MANE Select
DCAF13	25879	NM_015420.7	CCDS34934.1	PRINCIPAL:1	MANE Select
XKR6	286046	NM_173683.4	CCDS5978.2	PRINCIPAL:1	MANE Select
DOK2	9046	NM_003974.4	CCDS6016.1	PRINCIPAL:1	MANE Select
ESCO2	157570	NM_001017420.3	CCDS34872.1	PRINCIPAL:1	MANE Select
DEFB104B	503618	NM_001040702.1	CCDS34812.1	PRINCIPAL:1	MANE Select
PRDM14	63978	NM_024504.4	CCDS6206.1	PRINCIPAL:1	MANE Select
ZC2HC1A	51101	NM_016010.3	CCDS6223.1	PRINCIPAL:2	MANE Select
FAM90A17	728746	NM_001397391.1	-	PRINCIPAL:1	MANE Select
LPL	4023	NM_000237.3	CCDS6012.1	PRINCIPAL:1	MANE Select
FAM90A14	645651	NM_001164452.1	-	PRINCIPAL:1	MANE Select
BAG4	9530	NM_004874.4	CCDS6104.1	PRINCIPAL:1	MANE Select
IQANK1	642574	NM_001381874.1	-	PRINCIPAL:1	MANE Select
NEFL	4747	NM_006158.5	CCDS75712.1	PRINCIPAL:1	MANE Select
PPP1R16A	84988	NM_001329443.2	CCDS6429.1	PRINCIPAL:1	MANE Select
DNAJC5B	85479	NM_033105.6	CCDS6183.1	PRINCIPAL:1	MANE Select
CTHRC1	115908	NM_138455.4	CCDS6299.1	PRINCIPAL:1	MANE Select
PEX2	5828	NM_000318.3	CCDS6221.1	PRINCIPAL:1	MANE Select
EMC2	9694	NM_014673.5	CCDS6309.1	PRINCIPAL:2	MANE Select
FGF17	8822	NM_003867.4	CCDS6019.1	PRINCIPAL:4	MANE Select
LETM2	137994	NM_001286819.2	CCDS69466.1	PRINCIPAL:2	MANE Select
LRRC14	9684	NM_014665.4	CCDS6432.1	PRINCIPAL:1	MANE Select
UBE2W	55284	NM_018299.6	CCDS47874.2	PRINCIPAL:1	MANE Select
CA1	759	NM_001128831.4	CCDS6237.1	PRINCIPAL:1	MANE Select
CHRNA6	8973	NM_004198.3	CCDS6135.1	PRINCIPAL:1	MANE Select
RAD54B	25788	NM_012415.3	CCDS6262.1	PRINCIPAL:1	MANE Select
CLDN23	137075	NM_194284.3	CCDS55195.1	PRINCIPAL:1	MANE Select
GGH	8836	NM_003878.3	CCDS6177.1	PRINCIPAL:1	MANE Select
EPPK1	83481	NM_031308.4	CCDS75800.1	PRINCIPAL:4	MANE Select
DEFB105B	504180	NM_001040703.3	CCDS34814.1	PRINCIPAL:1	MANE Select
SLC39A4	55630	NM_130849.4	CCDS6424.1	PRINCIPAL:1	MANE Select
MTERF3	51001	NM_015942.5	CCDS6270.1	PRINCIPAL:1	MANE Select
SBSPON	157869	NM_153225.4	CCDS43747.2	PRINCIPAL:1	MANE Select
TMEM65	157378	NM_194291.3	CCDS6348.1	PRINCIPAL:1	MANE Select
ADAM28	10863	NM_014265.6	CCDS34865.1	PRINCIPAL:2	MANE Select
GML	2765	NM_002066.3	CCDS6391.1	PRINCIPAL:1	MANE Select
LOXL2	4017	NM_002318.3	CCDS34864.1	PRINCIPAL:1	MANE Select
PPP3CC	5533	NM_005605.5	CCDS34859.1	PRINCIPAL:4	MANE Select
GOLGA7	51125	NM_001002296.2	CCDS34887.1	PRINCIPAL:1	MANE Select
BOP1	23246	NM_015201.5	CCDS6418.2	PRINCIPAL:1	MANE Select
BAALC	79870	NM_024812.3	CCDS6297.1	PRINCIPAL:1	MANE Select
PRKDC	5591	NM_006904.7	CCDS75735.1	PRINCIPAL:1	MANE Select
GDAP1	54332	NM_018972.4	CCDS34911.1	PRINCIPAL:1	MANE Select
HOOK3	84376	NM_032410.4	CCDS6139.1	PRINCIPAL:1	MANE Select
CSGALNACT1	55790	NM_001354483.2	CCDS6010.1	PRINCIPAL:1	MANE Select
C8orf48	157773	NM_001007090.3	CCDS47809.1	PRINCIPAL:1	MANE Select
GSDMD	79792	NM_024736.7	CCDS34956.1	PRINCIPAL:1	MANE Select
TMEM67	91147	NM_153704.6	CCDS6258.2	PRINCIPAL:1	MANE Select
PCM1	5108	NM_006197.4	CCDS47812.1	PRINCIPAL:4	MANE Select
SYBU	55638	NM_001099754.2	CCDS47912.1	PRINCIPAL:4	MANE Select
LY6K	54742	NM_017527.4	CCDS6385.2	PRINCIPAL:4	MANE Select
NTAQ1	55093	NM_018024.3	CCDS6344.1	PRINCIPAL:1	MANE Select
ZFPM2	23414	NM_012082.4	CCDS47908.1	PRINCIPAL:1	MANE Select
SDR16C5	195814	NM_138969.4	CCDS6167.1	PRINCIPAL:1	MANE Select
PEBP4	157310	NM_144962.3	CCDS43724.1	PRINCIPAL:1	MANE Select
FZD3	7976	NM_017412.4	CCDS6069.1	PRINCIPAL:1	MANE Select
RBM12B	389677	NM_001377960.1	-	PRINCIPAL:1	MANE Select
GSR	2936	NM_000637.5	CCDS34877.1	PRINCIPAL:1	MANE Select
ZNF705B	100132396	NM_001193630.1	CCDS55194.1	PRINCIPAL:1	MANE Select
HR	55806	NM_005144.5	CCDS6022.1	PRINCIPAL:1	MANE Select
NUDCD1	84955	NM_032869.4	CCDS6312.1	PRINCIPAL:1	MANE Select
INTS10	55174	NM_018142.4	CCDS6011.2	PRINCIPAL:4	MANE Select
NSMAF	8439	NM_003580.4	CCDS6173.1	PRINCIPAL:1	MANE Select
TOP1MT	116447	NM_052963.3	CCDS6400.1	PRINCIPAL:2	MANE Select
YWHAZ	7534	NM_145690.3	CCDS6290.1	PRINCIPAL:1	MANE Select
KCNK9	51305	NM_001282534.2	CCDS6377.1	PRINCIPAL:1	MANE Select
MRPL15	29088	NM_014175.4	CCDS6158.1	PRINCIPAL:1	MANE Select
TBC1D31	93594	NM_145647.4	CCDS6338.1	PRINCIPAL:1	MANE Select
AGPAT5	55326	NM_018361.5	CCDS34796.1	PRINCIPAL:1	MANE Select
DOCK5	80005	NM_024940.8	CCDS6047.1	PRINCIPAL:1	MANE Select
TRMT9B	57604	NM_020844.3	CCDS47808.1	PRINCIPAL:1	MANE Select
SLC7A13	157724	NM_138817.3	CCDS34917.1	PRINCIPAL:1	MANE Select
FSBP	100861412	NM_001256141.2	CCDS59106.1	PRINCIPAL:1	MANE Select
LEPROTL1	23484	NM_015344.3	CCDS6075.1	PRINCIPAL:1	MANE Select
SLC30A8	169026	NM_173851.3	CCDS6322.1	PRINCIPAL:1	MANE Select
DEFB106B	503841	NM_001040704.2	CCDS34813.1	PRINCIPAL:1	MANE Select
KCNU1	157855	NM_001031836.3	CCDS55220.1	PRINCIPAL:1	MANE Select
XKR5	389610	NM_207411.5	CCDS47763.2	PRINCIPAL:1	MANE Select
ASAP1	50807	NM_018482.4	CCDS6362.1	PRINCIPAL:4	MANE Select
MCMDC2	157777	NM_173518.5	CCDS6197.2	PRINCIPAL:1	MANE Select
CPNE3	8895	NM_003909.5	CCDS6243.1	PRINCIPAL:1	MANE Select
CA8	767	NM_004056.6	CCDS6174.1	PRINCIPAL:1	MANE Select
ALKAL1	389658	NM_207413.4	CCDS6150.1	PRINCIPAL:1	MANE Select
EGR3	1960	NM_004430.3	CCDS6033.1	PRINCIPAL:4	MANE Select
DDHD2	23259	NM_015214.3	CCDS34883.1	PRINCIPAL:1	MANE Select
EXT1	2131	NM_000127.3	CCDS6324.1	PRINCIPAL:1	MANE Select
FAM86B2	653333	NM_001137610.3	CCDS59092.1	PRINCIPAL:1	MANE Select
GINS4	84296	NM_032336.3	CCDS6116.1	PRINCIPAL:1	MANE Select
CRH	1392	NM_000756.4	CCDS6188.1	PRINCIPAL:1	MANE Select
DLGAP2	9228	NM_001346810.2	CCDS87572.1	PRINCIPAL:1	MANE Select
LY6D	8581	NM_003695.3	CCDS6390.1	PRINCIPAL:1	MANE Select
YTHDF3	253943	NM_152758.6	CCDS75747.1	PRINCIPAL:1	MANE Select
UNC5D	137970	NM_080872.4	CCDS6093.2	PRINCIPAL:2	MANE Select
ZNF34	80778	NM_001286769.2	CCDS69562.1	PRINCIPAL:2	MANE Select
TERF1	7013	NM_017489.3	CCDS6211.1	PRINCIPAL:4	MANE Select
ZNF517	340385	NM_213605.3	CCDS6434.1	PRINCIPAL:1	MANE Select
SLC7A2	6542	NM_001370338.1	-	PRINCIPAL:4	MANE Select
SPAG11B	10407	NM_058201.4	CCDS47774.1	PRINCIPAL:2	MANE Select
NKX6-3	157848	NM_001364841.2	-	PRINCIPAL:1	MANE Select
INTS8	55656	NM_017864.4	CCDS34925.1	PRINCIPAL:1	MANE Select
TNFRSF10C	8794	NM_003841.5	CCDS6037.1	PRINCIPAL:1	MANE Select
NCALD	83988	NM_032041.3	CCDS6292.1	PRINCIPAL:1	MANE Select
PKIA	5569	NM_006823.4	CCDS6222.1	PRINCIPAL:1	MANE Select
BHLHE22	27319	NM_152414.5	CCDS6179.1	PRINCIPAL:1	MANE Select
LRRC69	100130742	NM_001129890.2	-	PRINCIPAL:1	MANE Select
UBE2V2	7336	NM_003350.3	CCDS43738.1	PRINCIPAL:1	MANE Select
ARFGEF1	10565	NM_006421.5	CCDS6199.1	PRINCIPAL:4	MANE Select
FAM90A10	441328	NM_001164447.1	-	PRINCIPAL:1	MANE Select
BMP1	649	NM_006129.5	CCDS6026.1	PRINCIPAL:1	MANE Select
SLC20A2	6575	NM_001257180.2	CCDS6132.1	PRINCIPAL:1	MANE Select
ADHFE1	137872	NM_144650.3	CCDS6190.2	PRINCIPAL:1	MANE Select
ATP6V1C1	528	NM_001695.5	CCDS6296.1	PRINCIPAL:1	MANE Select
RNF122	79845	NM_024787.3	CCDS6091.1	PRINCIPAL:1	MANE Select
SCX	642658	NM_001080514.3	CCDS43779.1	PRINCIPAL:1	MANE Select
RNF170	81790	NM_030954.4	CCDS6138.1	PRINCIPAL:1	MANE Select
C8orf33	65265	NM_023080.3	CCDS34974.1	PRINCIPAL:1	MANE Select
MRPS28	28957	NM_014018.3	CCDS6226.1	PRINCIPAL:1	MANE Select
MED30	90390	NM_080651.4	CCDS6323.1	PRINCIPAL:1	MANE Select
C8orf34	116328	NM_052958.4	CCDS6203.2	PRINCIPAL:2	MANE Select
FZD6	8323	NM_003506.4	CCDS6298.1	PRINCIPAL:1	MANE Select
DEFB136	613210	NM_001033018.2	CCDS43709.1	PRINCIPAL:1	MANE Select
NSMCE2	286053	NM_173685.4	CCDS6356.1	PRINCIPAL:1	MANE Select
ADCK5	203054	NM_174922.5	CCDS34965.2	PRINCIPAL:1	MANE Select
USP17L2	377630	NM_201402.3	CCDS43713.1	PRINCIPAL:1	MANE Select
DEFA3	1668	NM_005217.4	CCDS5962.1	PRINCIPAL:2	MANE Select
DEFB107B	503614	NM_001040705.2	CCDS43696.1	PRINCIPAL:1	MANE Select
DEFA5	1670	NM_021010.3	CCDS5963.1	PRINCIPAL:1	MANE Select
PSCA	8000	NM_005672.5	CCDS47925.2	PRINCIPAL:1	MANE Select
SPAG11A	653423	NM_001395484.1	-	PRINCIPAL:2	MANE Select
PAG1	55824	NM_018440.4	CCDS6227.1	PRINCIPAL:1	MANE Select
MAF1	84232	NM_032272.5	CCDS6416.1	PRINCIPAL:1	MANE Select
ANGPT1	284	NM_001146.5	CCDS6306.1	PRINCIPAL:4	MANE Select
GPT	2875	NM_005309.3	CCDS6430.1	PRINCIPAL:1	MANE Select
POLR2K	5440	NM_005034.4	CCDS6285.1	PRINCIPAL:1	MANE Select
DEFB4B	100289462	NM_001205266.2	CCDS55193.1	PRINCIPAL:1	MANE Select
NKAIN3	286183	NM_001304533.3	-	PRINCIPAL:1	MANE Select
TRAM1	23471	NM_014294.6	CCDS6207.1	PRINCIPAL:1	MANE Select
FAM167A	83648	NM_053279.3	CCDS5981.1	PRINCIPAL:1	MANE Select
CYP7A1	1581	NM_000780.4	CCDS6171.1	PRINCIPAL:1	MANE Select
RPL7	6129	NM_000971.4	CCDS6212.1	PRINCIPAL:1	MANE Select
FAM91A1	157769	NM_144963.4	CCDS6346.2	PRINCIPAL:1	MANE Select
PLEKHF2	79666	NM_024613.4	CCDS6267.1	PRINCIPAL:1	MANE Select
AZIN1	51582	NM_148174.4	CCDS6295.1	PRINCIPAL:4	MANE Select
SHARPIN	81858	NM_030974.4	CCDS43777.1	PRINCIPAL:2	MANE Select
PNMA2	10687	NM_007257.6	CCDS34868.1	PRINCIPAL:1	MANE Select
DERL1	79139	NM_024295.6	CCDS6337.1	PRINCIPAL:1	MANE Select
PI15	51050	NM_015886.5	CCDS6218.1	PRINCIPAL:1	MANE Select
ADCY8	114	NM_001115.3	CCDS6363.1	PRINCIPAL:4	MANE Select
RHOBTB2	23221	NM_015178.3	CCDS6034.1	PRINCIPAL:2	MANE Select
TNFRSF11B	4982	NM_002546.4	CCDS6326.1	PRINCIPAL:1	MANE Select
RSPO2	340419	NM_178565.5	CCDS6307.1	PRINCIPAL:1	MANE Select
ADAM9	8754	NM_003816.3	CCDS6112.1	PRINCIPAL:1	MANE Select
CYRIB	51571	NM_001353258.2	CCDS6361.1	PRINCIPAL:2	MANE Select
UBXN8	7993	NM_005671.4	CCDS75723.1	PRINCIPAL:1	MANE Select
RRS1	23212	NM_015169.4	CCDS6189.1	PRINCIPAL:1	MANE Select
ZNF707	286075	NM_001100598.2	CCDS47932.1	PRINCIPAL:1	MANE Select
FBXO16	157574	NM_172366.4	CCDS6068.1	PRINCIPAL:1	MANE Select
ZFAT	57623	NM_020863.4	CCDS47924.1	PRINCIPAL:4	MANE Select
LAPTM4B	55353	NM_018407.6	CCDS6275.1	PRINCIPAL:1	MANE Select
CNOT7	29883	NM_013354.7	CCDS6000.2	PRINCIPAL:1	MANE Select
STAU2	27067	NM_001164380.2	CCDS55247.1	PRINCIPAL:1	MANE Select
CFAP418	157657	NM_177965.4	CCDS6268.1	PRINCIPAL:1	MANE Select
ODF1	4956	NM_024410.4	CCDS6293.1	PRINCIPAL:1	MANE Select
BPNT2	54928	NM_017813.5	CCDS6169.1	PRINCIPAL:1	MANE Select
ADAMDEC1	27299	NM_014479.3	CCDS6044.1	PRINCIPAL:1	MANE Select
SDC2	6383	NM_002998.4	CCDS6272.1	PRINCIPAL:1	MANE Select
MAFA	389692	NM_201589.4	CCDS34955.1	PRINCIPAL:1	MANE Select
NPBWR1	2831	NM_005285.5	CCDS6151.1	PRINCIPAL:1	MANE Select
COLEC10	10584	NM_006438.5	CCDS6327.1	PRINCIPAL:1	MANE Select
C8orf88	100127983	NM_001190972.2	CCDS59105.1	PRINCIPAL:1	MANE Select
FAM90A22	645558	NM_001397382.1	-	PRINCIPAL:1	MANE Select
MCM4	4173	NM_182746.3	CCDS6143.1	PRINCIPAL:1	MANE Select
WDR97	340390	NM_001316309.2	CCDS83334.1	PRINCIPAL:4	MANE Select
EPHX2	2053	NM_001979.6	CCDS6060.1	PRINCIPAL:1	MANE Select
ARHGEF10	9639	NM_014629.4	CCDS34794.1	PRINCIPAL:4	MANE Select
PINX1	54984	NM_017884.6	CCDS47801.1	PRINCIPAL:2	MANE Select
LY96	23643	NM_015364.5	CCDS6216.1	PRINCIPAL:1	MANE Select
DEFB105A	245908	NM_152250.3	CCDS34832.1	PRINCIPAL:1	MANE Select
KIF13B	23303	NM_015254.4	CCDS55217.1	PRINCIPAL:2	MANE Select
NKX3-1	4824	NM_006167.4	CCDS6042.1	PRINCIPAL:2	MANE Select
ENPP2	5168	NM_001040092.3	CCDS34936.1	PRINCIPAL:4	MANE Select
VPS28	51160	NM_016208.4	CCDS6425.1	PRINCIPAL:1	MANE Select
KLHL38	340359	NM_001081675.3	CCDS43766.1	PRINCIPAL:1	MANE Select
ANKRD46	157567	NM_001270377.2	CCDS6287.1	PRINCIPAL:1	MANE Select
ADAM18	8749	NM_014237.3	CCDS6113.1	PRINCIPAL:1	MANE Select
FAM110B	90362	NM_001377989.1	-	PRINCIPAL:1	MANE Select
USP17L8	392188	NM_001256872.1	CCDS78300.1	PRINCIPAL:1	MANE Select
TOX	9760	NM_014729.3	CCDS34897.1	PRINCIPAL:1	MANE Select
KBTBD11	9920	NM_014867.3	CCDS34795.1	PRINCIPAL:1	MANE Select
ANXA13	312	NM_004306.4	CCDS47917.1	PRINCIPAL:1	MANE Select
SMIM19	114926	NM_001135674.2	CCDS6133.2	PRINCIPAL:1	MANE Select
VCPIP1	80124	NM_025054.5	CCDS6192.1	PRINCIPAL:1	MANE Select
RRM2B	50484	NM_015713.5	CCDS34932.1	PRINCIPAL:1	MANE Select
HGH1	51236	NM_016458.4	CCDS6417.1	PRINCIPAL:1	MANE Select
KCNB2	9312	NM_004770.3	CCDS6209.1	PRINCIPAL:1	MANE Select
HSF1	3297	NM_005526.4	CCDS6419.1	PRINCIPAL:1	MANE Select
BRF2	55290	NM_018310.4	CCDS6098.1	PRINCIPAL:1	MANE Select
RNF224	643596	NM_001190228.2	CCDS55356.1	PRINCIPAL:1	MANE Select
CCDC180	100499483	NM_020893.6	CCDS35077.2	PRINCIPAL:1	MANE Select
ANXA1	301	NM_000700.3	CCDS6645.1	PRINCIPAL:1	MANE Select
IFNA17	3451	NM_021268.2	CCDS6500.1	PRINCIPAL:1	MANE Select
SWI5	375757	NM_001318089.2	-	PRINCIPAL:4	MANE Select
NCBP1	4686	NM_002486.5	CCDS6728.1	PRINCIPAL:1	MANE Select
DCTN3	11258	NM_007234.5	CCDS6560.1	PRINCIPAL:1	MANE Select
CHMP5	51510	NM_016410.6	CCDS6537.1	PRINCIPAL:1	MANE Select
FOXD4L4	349334	NM_199244.3	CCDS75845.1	PRINCIPAL:1	MANE Select
OR13F1	138805	NM_001004485.1	CCDS35087.1	PRINCIPAL:1	MANE Select
SEC16A	9919	NM_014866.2	CCDS55351.1	PRINCIPAL:4	MANE Select
STOM	2040	NM_004099.6	CCDS6830.1	PRINCIPAL:1	MANE Select
EPB41L4B	54566	NM_019114.5	CCDS43859.1	PRINCIPAL:4	MANE Select
PHF24	23349	NM_015297.3	CCDS43796.1	PRINCIPAL:4	MANE Select
RMI1	80010	NM_001358291.2	CCDS6669.1	PRINCIPAL:1	MANE Select
LCN9	392399	NM_001393661.1	-	PRINCIPAL:1	MANE Select
GPSM1	26086	NM_001145638.3	CCDS48055.1	PRINCIPAL:1	MANE Select
TRIM14	9830	NM_014788.4	CCDS6734.1	PRINCIPAL:1	MANE Select
SPTLC1	10558	NM_006415.4	CCDS6692.1	PRINCIPAL:1	MANE Select
TESK1	7016	NM_006285.3	CCDS6580.1	PRINCIPAL:1	MANE Select
PIGO	84720	NM_032634.4	CCDS6575.1	PRINCIPAL:1	MANE Select
FPGS	2356	NM_004957.6	CCDS35148.1	PRINCIPAL:1	MANE Select
STOML2	30968	NM_013442.3	CCDS6577.1	PRINCIPAL:1	MANE Select
PTGES	9536	NM_004878.5	CCDS6927.1	PRINCIPAL:1	MANE Select
PLGRKT	55848	NM_018465.4	CCDS6463.1	PRINCIPAL:1	MANE Select
SIGMAR1	10280	NM_005866.4	CCDS6562.1	PRINCIPAL:1	MANE Select
OLFM1	10439	NM_001282611.2	CCDS65184.1	PRINCIPAL:1	MANE Select
PRKACG	5568	NM_002732.4	CCDS6625.1	PRINCIPAL:1	MANE Select
FNBP1	23048	NM_015033.3	CCDS48040.1	PRINCIPAL:4	MANE Select
SH3GLB2	56904	NM_020145.4	CCDS6916.1	PRINCIPAL:4	MANE Select
GLIPR2	152007	NM_022343.4	CCDS6598.1	PRINCIPAL:1	MANE Select
TOR4A	54863	NM_017723.3	CCDS7041.1	PRINCIPAL:1	MANE Select
FGD3	89846	NM_001083536.2	CCDS43849.1	PRINCIPAL:4	MANE Select
SPINK4	27290	NM_014471.3	CCDS6536.1	PRINCIPAL:1	MANE Select
EGFL7	51162	NM_016215.5	CCDS7002.1	PRINCIPAL:1	MANE Select
OR13C3	138803	NM_001001961.3	CCDS35089.1	PRINCIPAL:1	MANE Select
GLE1	2733	NM_001003722.2	CCDS35154.1	PRINCIPAL:1	MANE Select
IFNA6	3443	NM_021002.2	CCDS6504.1	PRINCIPAL:1	MANE Select
DYNC2I2	89891	NM_052844.4	CCDS6906.2	PRINCIPAL:1	MANE Select
KLF4	9314	NM_004235.6	CCDS6770.2	PRINCIPAL:1	MANE Select
GNA14	9630	NM_004297.4	CCDS6657.1	PRINCIPAL:1	MANE Select
FAM189A2	9413	NM_001347995.2	CCDS87658.1	PRINCIPAL:1	MANE Select
TRPM6	140803	NM_017662.5	CCDS6647.1	PRINCIPAL:2	MANE Select
LOC730098	730098	NM_001320038.2	CCDS83357.1	PRINCIPAL:1	MANE Select
SIT1	27240	NM_014450.3	CCDS6582.1	PRINCIPAL:1	MANE Select
ENHO	375704	NM_198573.3	CCDS43795.1	PRINCIPAL:1	MANE Select
LINGO2	158038	NM_001258282.3	CCDS6524.1	PRINCIPAL:1	MANE Select
OR13C2	392376	NM_001004481.1	CCDS35092.1	PRINCIPAL:1	MANE Select
IFNK	56832	NM_020124.3	CCDS6521.1	PRINCIPAL:1	MANE Select
RGP1	9827	NM_001080496.3	CCDS47964.2	PRINCIPAL:1	MANE Select
RPL12	6136	NM_000976.4	CCDS6872.1	PRINCIPAL:1	MANE Select
LURAP1L	286343	NM_203403.2	CCDS6473.1	PRINCIPAL:1	MANE Select
EDF1	8721	NM_003792.4	CCDS7011.1	PRINCIPAL:1	MANE Select
OMD	4958	NM_005014.3	CCDS6696.1	PRINCIPAL:1	MANE Select
KYAT1	883	NM_004059.5	CCDS43884.1	PRINCIPAL:1	MANE Select
SECISBP2	79048	NM_024077.5	CCDS6683.1	PRINCIPAL:2	MANE Select
TLN1	7094	NM_006289.4	CCDS35009.1	PRINCIPAL:1	MANE Select
MAN1B1	11253	NM_016219.5	CCDS7029.1	PRINCIPAL:1	MANE Select
RFX3	5991	NM_001282116.2	CCDS6449.1	PRINCIPAL:1	MANE Select
AKNA	80709	NM_001317950.2	CCDS6805.1	PRINCIPAL:2	MANE Select
HSPA5	3309	NM_005347.5	CCDS6863.1	PRINCIPAL:1	MANE Select
TRMO	51531	NM_016481.5	CCDS6730.1	PRINCIPAL:1	MANE Select
ZBTB43	23099	NM_014007.4	CCDS6867.1	PRINCIPAL:1	MANE Select
LCNL1	401562	NM_207510.4	CCDS43908.1	PRINCIPAL:1	MANE Select
CBWD1	55871	NM_018491.5	CCDS6438.1	PRINCIPAL:1	MANE Select
ARHGEF39	84904	NM_032818.3	CCDS6584.2	PRINCIPAL:1	MANE Select
PTPN3	5774	NM_002829.4	CCDS6776.1	PRINCIPAL:2	MANE Select
NELFB	25920	NM_015456.5	CCDS7040.2	PRINCIPAL:1	MANE Select
AJM1	389813	NM_001080482.5	CCDS48059.1	PRINCIPAL:1	MANE Select
IER5L	389792	NM_203434.3	CCDS43888.1	PRINCIPAL:1	MANE Select
SPATA31A5	727905	NM_001113541.3	CCDS47970.1	PRINCIPAL:1	MANE Select
NDOR1	27158	NM_014434.4	CCDS7036.1	PRINCIPAL:1	MANE Select
TMOD1	7111	NM_003275.4	CCDS6726.1	PRINCIPAL:1	MANE Select
C9orf78	51759	NM_016520.3	CCDS6931.1	PRINCIPAL:1	MANE Select
TMEM210	100505993	NM_001282477.2	CCDS65197.1	PRINCIPAL:1	MANE Select
CFAP95	138255	NM_001010940.3	CCDS35041.1	PRINCIPAL:1	MANE Select
CDC37L1	55664	NM_017913.4	CCDS6454.1	PRINCIPAL:1	MANE Select
COL27A1	85301	NM_032888.4	CCDS6802.1	PRINCIPAL:2	MANE Select
LCN1	3933	NM_002297.4	CCDS6991.1	PRINCIPAL:1	MANE Select
C9orf50	375759	NM_199350.4	CCDS35159.1	PRINCIPAL:2	MANE Select
RBM18	92400	NM_033117.4	CCDS6839.1	PRINCIPAL:1	MANE Select
PRPF4	9128	NM_001244926.2	CCDS59142.1	PRINCIPAL:4	MANE Select
ARPC5L	81873	NM_030978.3	CCDS6859.1	PRINCIPAL:1	MANE Select
GRHPR	9380	NM_012203.2	CCDS6609.1	PRINCIPAL:1	MANE Select
NTMT1	28989	NM_014064.4	CCDS35160.1	PRINCIPAL:1	MANE Select
USP20	10868	NM_001110303.4	CCDS43892.1	PRINCIPAL:1	MANE Select
AQP3	360	NM_004925.5	CCDS6542.1	PRINCIPAL:1	MANE Select
FOXB2	442425	NM_001013735.1	CCDS35045.1	PRINCIPAL:1	MANE Select
CBWD6	644019	NM_001085457.2	CCDS43827.1	PRINCIPAL:1	MANE Select
GNE	10020	NM_005476.7	CCDS6602.1	PRINCIPAL:1	MANE Select
PAX5	5079	NM_016734.3	CCDS6607.1	PRINCIPAL:1	MANE Select
SPIN1	10927	NM_006717.3	CCDS43843.1	PRINCIPAL:1	MANE Select
FKBP15	23307	NM_015258.2	CCDS48007.1	PRINCIPAL:2	MANE Select
HRCT1	646962	NM_001039792.2	CCDS35012.1	PRINCIPAL:1	MANE Select
AGTPBP1	23287	NM_001330701.2	CCDS83382.1	PRINCIPAL:1	MANE Select
NDUFA8	4702	NM_014222.3	CCDS6835.1	PRINCIPAL:1	MANE Select
ABITRAM	54942	NM_017832.4	CCDS6774.1	PRINCIPAL:1	MANE Select
GAPVD1	26130	NM_001282680.3	CCDS65131.1	PRINCIPAL:4	MANE Select
C9orf57	138240	NM_001128618.2	CCDS47980.1	PRINCIPAL:1	MANE Select
PLPP6	403313	NM_203453.5	CCDS34981.1	PRINCIPAL:1	MANE Select
GCNT1	2650	NM_001490.5	CCDS6653.1	PRINCIPAL:1	MANE Select
NPR2	4882	NM_003995.4	CCDS6590.1	PRINCIPAL:2	MANE Select
CDK20	23552	NM_001039803.3	CCDS35060.1	PRINCIPAL:4	MANE Select
