Ensembl_id	Transcript_id	Gene_name	HGNC_name_e107
ENSG00000197363.5	ENST00000359971.3	ZNF517	ZNF517
ENSG00000197363.5	ENST00000531720.1	ZNF517	ZNF517
ENSG00000147789.11	ENST00000325241.6	ZNF7	ZNF7
ENSG00000147789.11	ENST00000528372.1	ZNF7	ZNF7
ENSG00000170619.8	ENST00000402718.3	COMMD5	COMMD5
ENSG00000170619.8	ENST00000450361.2	COMMD5	COMMD5
ENSG00000170619.8	ENST00000305103.3	COMMD5	COMMD5
ENSG00000196150.9	ENST00000417550.2	ZNF250	ZNF250
ENSG00000170631.10	ENST00000276816.4	ZNF16	ZNF16
ENSG00000170631.10	ENST00000394909.2	ZNF16	ZNF16
ENSG00000182307.8	ENST00000331434.6	C8orf33	C8orf33
ENSG00000170122.4	ENST00000382500.2	FOXD4	FOXD4
ENSG00000172785.14	ENST00000356521.4	CBWD1	CBWD1
ENSG00000107104.14	ENST00000382303.1	KANK1	KANK1
ENSG00000107104.14	ENST00000382297.2	KANK1	KANK1
ENSG00000137090.7	ENST00000382276.3	DMRT1	DMRT1
ENSG00000064218.4	ENST00000190165.2	DMRT3	DMRT3
ENSG00000173253.10	ENST00000382251.3	DMRT2	DMRT2
ENSG00000173253.10	ENST00000302441.6	DMRT2	DMRT2
ENSG00000173253.10	ENST00000358146.2	DMRT2	DMRT2
ENSG00000080503.15	ENST00000349721.2	SMARCA2	SMARCA2
ENSG00000080503.15	ENST00000382203.1	SMARCA2	SMARCA2
ENSG00000147852.11	ENST00000382100.3	VLDLR	VLDLR
ENSG00000168263.8	ENST00000382082.3	KCNV2	KCNV2
ENSG00000080608.9	ENST00000397885.2	KIAA0020	PUM3
ENSG00000080298.11	ENST00000382004.3	RFX3	RFX3
ENSG00000107249.17	ENST00000381971.3	GLIS3	GLIS3
ENSG00000106688.7	ENST00000262352.3	SLC1A1	SLC1A1
ENSG00000205808.4	ENST00000381883.2	PPAPDC2	PLPP6
ENSG00000106993.7	ENST00000381854.3	CDC37L1	CDC37L1
ENSG00000147853.12	ENST00000381809.3	AK3	AK3
ENSG00000120158.7	ENST00000381750.4	RCL1	RCL1
ENSG00000096968.8	ENST00000539801.1	JAK2	JAK2
ENSG00000096968.8	ENST00000381652.3	JAK2	JAK2
ENSG00000120210.6	ENST00000381641.3	INSL6	INSL6
ENSG00000120211.4	ENST00000239316.4	INSL4	INSL4
ENSG00000107014.7	ENST00000381627.3	RLN2	RLN2
ENSG00000107018.6	ENST00000223862.1	RLN1	RLN1
ENSG00000107020.5	ENST00000223864.2	PLGRKT	PLGRKT
ENSG00000120217.9	ENST00000381577.3	CD274	CD274
ENSG00000197646.6	ENST00000397747.3	PDCD1LG2	PDCD1LG2
ENSG00000107036.7	ENST00000414202.2	KIAA1432	RIC1
ENSG00000099219.9	ENST00000462592.1	ERMP1	ERMP1
ENSG00000099219.9	ENST00000339450.5	ERMP1	ERMP1
ENSG00000183354.7	ENST00000399933.3	KIAA2026	KIAA2026
ENSG00000120215.5	ENST00000381477.3	MLANA	MLANA
ENSG00000120215.5	ENST00000381476.1	MLANA	MLANA
ENSG00000120215.5	ENST00000381471.1	MLANA	MLANA
ENSG00000137040.8	ENST00000259569.5	RANBP6	RANBP6
ENSG00000137033.7	ENST00000381434.3	IL33	IL33
ENSG00000147854.12	ENST00000276893.5	UHRF2	UHRF2
ENSG00000178445.8	ENST00000321612.6	GLDC	GLDC
ENSG00000107077.13	ENST00000381309.3	KDM4C	KDM4C
ENSG00000137038.7	ENST00000358227.4	TMEM261	DMAC1
ENSG00000153707.11	ENST00000381196.4	PTPRD	PTPRD
ENSG00000153707.11	ENST00000356435.5	PTPRD	PTPRD
ENSG00000153707.11	ENST00000540109.1	PTPRD	PTPRD
ENSG00000107165.8	ENST00000388918.5	TYRP1	TYRP1
ENSG00000153714.5	ENST00000319264.3	LURAP1L	LURAP1L
ENSG00000175893.7	ENST00000380916.4	ZDHHC21	ZDHHC21
ENSG00000147869.4	ENST00000380911.3	CER1	CER1
ENSG00000164946.15	ENST00000422223.2	FREM1	FREM1
ENSG00000164946.15	ENST00000380880.3	FREM1	FREM1
ENSG00000155158.16	ENST00000355694.2	TTC39B	TTC39B
ENSG00000164975.11	ENST00000380821.3	SNAPC3	SNAPC3
ENSG00000164975.11	ENST00000467062.1	SNAPC3	SNAPC3
ENSG00000164975.11	ENST00000490969.1	SNAPC3	SNAPC3
ENSG00000164985.10	ENST00000380738.4	PSIP1	PSIP1
ENSG00000164985.10	ENST00000380733.4	PSIP1	PSIP1
ENSG00000164989.11	ENST00000380701.3	CCDC171	CCDC171
ENSG00000173068.13	ENST00000380672.4	BNC2	BNC2
ENSG00000044459.10	ENST00000380647.3	CNTLN	CNTLN
ENSG00000107295.8	ENST00000380607.4	SH3GL2	SH3GL2
ENSG00000178031.11	ENST00000380548.4	ADAMTSL1	ADAMTSL1
ENSG00000155876.4	ENST00000380527.1	RRAGA	RRAGA
ENSG00000147874.6	ENST00000380502.3	HAUS6	HAUS6
ENSG00000147872.5	ENST00000276914.2	PLIN2	PLIN2
ENSG00000137154.8	ENST00000380394.4	RPS6	RPS6
ENSG00000177076.4	ENST00000340967.2	ACER2	ACER2
ENSG00000155886.7	ENST00000341998.2	SLC24A2	SLC24A2
ENSG00000171843.11	ENST00000380338.4	MLLT3	MLLT3
ENSG00000188921.12	ENST00000513293.2	PTPLAD2	HACD4
ENSG00000188921.12	ENST00000495827.2	PTPLAD2	HACD4
ENSG00000171855.5	ENST00000380232.2	IFNB1	IFNB1
ENSG00000177047.5	ENST00000380229.2	IFNW1	IFNW1
ENSG00000137080.4	ENST00000380225.1	IFNA21	IFNA21
ENSG00000236637.1	ENST00000421715.1	IFNA4	IFNA4
ENSG00000214042.1	ENST00000239347.3	IFNA7	IFNA7
ENSG00000186803.3	ENST00000357374.2	IFNA10	IFNA10
ENSG00000147885.2	ENST00000380216.1	IFNA16	IFNA16
ENSG00000234829.2	ENST00000413767.2	IFNA17	IFNA17
ENSG00000228083.1	ENST00000380222.2	IFNA14	IFNA14
ENSG00000147873.4	ENST00000259555.4	IFNA5	IFNA5
ENSG00000198642.5	ENST00000359039.4	KLHL9	KLHL9
ENSG00000120235.3	ENST00000380210.1	IFNA6	IFNA6
ENSG00000233816.2	ENST00000449498.1	IFNA13	IFNA13
ENSG00000188379.5	ENST00000380206.2	IFNA2	IFNA2
ENSG00000120242.3	ENST00000380205.1	IFNA8	IFNA8
ENSG00000197919.3	ENST00000276927.1	IFNA1	IFNA1
ENSG00000184995.6	ENST00000448696.3	IFNE	IFNE
ENSG00000099810.14	ENST00000380172.4	MTAP	MTAP
ENSG00000147889.12	ENST00000304494.5	CDKN2A	CDKN2A
ENSG00000147883.9	ENST00000276925.6	CDKN2B	CDKN2B
ENSG00000176399.3	ENST00000325870.2	DMRTA1	DMRTA1
ENSG00000205442.8	ENST00000543880.2	IZUMO3	IZUMO3
ENSG00000120159.7	ENST00000333916.5	CAAP1	CAAP1
ENSG00000137055.10	ENST00000397292.3	PLAA	PLAA
ENSG00000096872.11	ENST00000433700.1	IFT74	IFT74
ENSG00000096872.11	ENST00000443698.1	IFT74	IFT74
ENSG00000096872.11	ENST00000380062.5	IFT74	IFT74
ENSG00000184434.7	ENST00000380055.5	LRRC19	LRRC19
ENSG00000120156.16	ENST00000380036.4	TEK	TEK
ENSG00000120160.6	ENST00000380032.3	EQTN	EQTN
ENSG00000120162.9	ENST00000262244.5	MOB3B	MOB3B
ENSG00000147896.3	ENST00000276943.2	IFNK	IFNK
ENSG00000147894.10	ENST00000380003.3	C9orf72	C9orf72
ENSG00000174482.6	ENST00000379992.2	LINGO2	LINGO2
ENSG00000174482.6	ENST00000308675.3	LINGO2	LINGO2
ENSG00000122729.14	ENST00000379923.1	ACO1	ACO1
ENSG00000122729.14	ENST00000309951.6	ACO1	ACO1
ENSG00000107201.5	ENST00000379883.2	DDX58	DDX58
ENSG00000197579.3	ENST00000360538.2	TOPORS	TOPORS
ENSG00000165264.6	ENST00000379847.3	NDUFB6	NDUFB6
ENSG00000122728.6	ENST00000242310.4	TAF1L	TAF1L
ENSG00000188133.5	ENST00000342743.5	TMEM215	TMEM215
ENSG00000137074.14	ENST00000379817.2	APTX	APTX
ENSG00000137074.14	ENST00000468275.1	APTX	APTX
ENSG00000137074.14	ENST00000463596.1	APTX	APTX
ENSG00000137074.14	ENST00000379813.3	APTX	APTX
ENSG00000086061.11	ENST00000330899.4	DNAJA1	DNAJA1
ENSG00000122692.7	ENST00000397149.3	SMU1	SMU1
ENSG00000086062.8	ENST00000379731.4	B4GALT1	B4GALT1
ENSG00000122711.4	ENST00000379721.3	SPINK4	SPINK4
ENSG00000086065.9	ENST00000223500.8	CHMP5	CHMP5
ENSG00000086102.14	ENST00000379540.3	NFX1	NFX1
ENSG00000165269.8	ENST00000297988.1	AQP7	AQP7
ENSG00000165272.10	ENST00000297991.4	AQP3	AQP3
ENSG00000165271.12	ENST00000297990.4	NOL6	NOL6
ENSG00000010438.12	ENST00000379405.3	PRSS3	PRSS3
ENSG00000107341.4	ENST00000263228.3	UBE2R2	UBE2R2
ENSG00000137073.16	ENST00000379238.1	UBAP2	UBAP2
ENSG00000137073.16	ENST00000449054.1	UBAP2	UBAP2
ENSG00000137073.16	ENST00000360802.1	UBAP2	UBAP2
ENSG00000198876.8	ENST00000361264.4	DCAF12	DCAF12
ENSG00000165006.9	ENST00000536252.1	UBAP1	UBAP1
ENSG00000165006.9	ENST00000540348.1	UBAP1	UBAP1
ENSG00000165006.9	ENST00000297661.4	UBAP1	UBAP1
ENSG00000165006.9	ENST00000359544.2	UBAP1	UBAP1
ENSG00000186638.11	ENST00000402558.2	KIF24	KIF24
ENSG00000186638.11	ENST00000379166.2	KIF24	KIF24
ENSG00000164978.13	ENST00000379158.2	NUDT2	NUDT2
ENSG00000164978.13	ENST00000346365.4	NUDT2	NUDT2
ENSG00000164978.13	ENST00000379155.5	NUDT2	NUDT2
ENSG00000164972.8	ENST00000297623.2	C9orf24	C9orf24
ENSG00000164970.10	ENST00000445726.1	FAM219A	FAM219A
ENSG00000122735.11	ENST00000242317.4	DNAI1	DNAI1
ENSG00000168913.6	ENST00000399775.2	ENHO	ENHO
ENSG00000122756.10	ENST00000351266.4	CNTFR	CNTFR
ENSG00000122756.10	ENST00000378980.3	CNTFR	CNTFR
ENSG00000164967.5	ENST00000378959.4	RPP25L	RPP25L
ENSG00000164967.5	ENST00000297613.4	RPP25L	RPP25L
ENSG00000137100.11	ENST00000259632.7	DCTN3	DCTN3
ENSG00000205143.2	ENST00000378909.2	ARID3C	ARID3C
ENSG00000147955.12	ENST00000277010.4	SIGMAR1	SIGMAR1
ENSG00000213930.7	ENST00000378842.3	GALT	GALT
ENSG00000137070.13	ENST00000555003.1	IL11RA	IL11RA
ENSG00000137070.13	ENST00000441545.2	IL11RA	IL11RA
ENSG00000137070.13	ENST00000318041.9	IL11RA	IL11RA
ENSG00000213927.3	ENST00000259631.4	CCL27	CCL27
ENSG00000187186.10	ENST00000421828.2	RP11-195F19.5	ENSG00000187186
ENSG00000187186.10	ENST00000544078.2	RP11-195F19.5	ENSG00000187186
ENSG00000172724.7	ENST00000311925.2	CCL19	CCL19
ENSG00000137077.3	ENST00000259607.2	CCL21	CCL21
ENSG00000205108.5	ENST00000378788.3	FAM205A	FAM205A
ENSG00000122733.11	ENST00000544237.1	KIAA1045	PHF24
ENSG00000122733.11	ENST00000242315.3	KIAA1045	PHF24
ENSG00000174038.8	ENST00000312292.5	C9orf131	C9orf131
ENSG00000165280.11	ENST00000358901.6	VCP	VCP
ENSG00000221829.5	ENST00000378643.3	FANCG	FANCG
ENSG00000165282.9	ENST00000378617.3	PIGO	PIGO
ENSG00000165282.9	ENST00000341666.3	PIGO	PIGO
ENSG00000165283.11	ENST00000356493.5	STOML2	STOML2
ENSG00000005238.15	ENST00000603301.1	FAM214B	FAM214B
ENSG00000005238.15	ENST00000488109.2	FAM214B	FAM214B
ENSG00000005238.15	ENST00000322813.5	FAM214B	FAM214B
ENSG00000005238.15	ENST00000605244.1	FAM214B	FAM214B
ENSG00000005238.15	ENST00000378561.1	FAM214B	FAM214B
ENSG00000005238.15	ENST00000378557.1	FAM214B	FAM214B
ENSG00000198853.7	ENST00000361226.3	RUSC2	RUSC2
ENSG00000198853.7	ENST00000455600.1	RUSC2	RUSC2
ENSG00000215187.5	ENST00000399742.2	FAM166B	FAM166B
ENSG00000107140.11	ENST00000336395.5	TESK1	TESK1
ENSG00000137101.8	ENST00000396757.1	CD72	CD72
ENSG00000137101.8	ENST00000259633.4	CD72	CD72
ENSG00000137078.4	ENST00000259608.3	SIT1	SIT1
ENSG00000137135.13	ENST00000378387.3	ARHGEF39	ARHGEF39
ENSG00000107159.8	ENST00000378357.4	CA9	CA9
ENSG00000198467.9	ENST00000360958.2	TPM2	TPM2
ENSG00000137076.14	ENST00000314888.9	TLN1	TLN1
ENSG00000107175.6	ENST00000353704.2	CREB3	CREB3
ENSG00000070610.10	ENST00000378103.3	GBA2	GBA2
ENSG00000107185.8	ENST00000378078.4	RGP1	RGP1
ENSG00000215183.4	ENST00000436428.2	MSMP	MSMP
ENSG00000159899.10	ENST00000342694.2	NPR2	NPR2
ENSG00000137098.9	ENST00000396638.2	SPAG8	SPAG8
ENSG00000137133.6	ENST00000259667.5	HINT2	HINT2
ENSG00000204930.5	ENST00000423537.2	FAM221B	FAM221B
ENSG00000168828.4	ENST00000377981.2	OR13J1	OR13J1
ENSG00000196196.2	ENST00000354323.2	HRCT1	HRCT1
ENSG00000122718.4	ENST00000341959.2	OR2S2	OR2S2
ENSG00000122707.7	ENST00000377966.3	RECK	RECK
ENSG00000122694.11	ENST00000377960.4	GLIPR2	GLIPR2
ENSG00000185972.4	ENST00000335119.2	CCIN	CCIN
ENSG00000159921.10	ENST00000539815.1	GNE	GNE
ENSG00000159921.10	ENST00000377902.5	GNE	GNE
ENSG00000165304.3	ENST00000298048.2	MELK	MELK
ENSG00000196092.8	ENST00000358127.4	PAX5	PAX5
ENSG00000147905.13	ENST00000336755.5	ZCCHC7	ZCCHC7
ENSG00000137106.13	ENST00000318158.6	GRHPR	GRHPR
ENSG00000168795.4	ENST00000307750.4	ZBTB5	ZBTB5
ENSG00000137054.11	ENST00000377798.4	POLR1E	POLR1E
ENSG00000147912.8	ENST00000432825.2	FBXO10	FBXO10
ENSG00000175768.8	ENST00000321301.6	TOMM5	TOMM5
ENSG00000070601.5	ENST00000377765.3	FRMPD1	FRMPD1
ENSG00000070601.5	ENST00000539465.1	FRMPD1	FRMPD1
ENSG00000165275.5	ENST00000297994.3	TRMT10B	TRMT10B
ENSG00000107371.8	ENST00000327304.5	EXOSC3	EXOSC3
ENSG00000122741.11	ENST00000377724.3	DCAF10	DCAF10
ENSG00000122696.8	ENST00000380590.3	SLC25A51	SLC25A51
ENSG00000122696.8	ENST00000377716.2	SLC25A51	SLC25A51
ENSG00000122696.8	ENST00000242275.6	SLC25A51	SLC25A51
ENSG00000107338.8	ENST00000377707.3	SHB	SHB
ENSG00000137124.6	ENST00000377698.3	ALDH1B1	ALDH1B1
ENSG00000137142.4	ENST00000377694.1	IGFBPL1	IGFBPL1
ENSG00000180071.14	ENST00000399703.5	ANKRD18A	ANKRD18A
ENSG00000106714.13	ENST00000297668.6	CNTNAP3	CNTNAP3
ENSG00000204849.5	ENST00000377647.3	SPATA31A1	SPATA31A1
ENSG00000147926.9	ENST00000356699.5	SPATA31A3	SPATA31A3
ENSG00000196409.7	ENST00000602553.1	ZNF658	ZNF658
ENSG00000196409.7	ENST00000377626.3	ZNF658	ZNF658
ENSG00000233788.4	ENST00000377621.1	SPATA31A5	SPATA31A5
ENSG00000204828.2	ENST00000377590.1	FOXD4L2	FOXD4L4
ENSG00000185775.9	ENST00000332857.6	SPATA31A6	SPATA31A6
ENSG00000234734.5	ENST00000355045.2	SPATA31A7	SPATA31A7
ENSG00000196774.3	ENST00000377477.2	ANKRD20A1	ANKRD20A1
ENSG00000204793.4	ENST00000377473.1	FOXD4L6	FOXD4L6
ENSG00000204790.8	ENST00000377457.5	CBWD6	CBWD6
ENSG00000204779.2	ENST00000377420.1	FOXD4L5	FOXD4L5
ENSG00000184659.4	ENST00000377413.1	FOXD4L4	FOXD4L4
ENSG00000147996.12	ENST00000382405.3	CBWD5	CBWD5
ENSG00000196873.11	ENST00000360171.6	CBWD3	CBWD3
ENSG00000187559.4	ENST00000342833.2	FOXD4L3	FOXD4L3
ENSG00000154330.8	ENST00000396396.1	PGM5	PGM5
ENSG00000181778.4	ENST00000377311.3	TMEM252	TMEM252
ENSG00000107242.13	ENST00000265382.3	PIP5K1B	PIP5K1B
ENSG00000187866.6	ENST00000394264.3	FAM122A	PABIR1
ENSG00000165059.5	ENST00000377276.2	PRKACG	PRKACG
ENSG00000165060.7	ENST00000377270.3	FXN	FXN
ENSG00000119139.12	ENST00000377245.4	TJP2	TJP2
ENSG00000107282.5	ENST00000265381.4	APBA1	APBA1
ENSG00000188647.8	ENST00000340434.4	PTAR1	PTAR1
ENSG00000204711.4	ENST00000377197.3	C9orf135	CFAP95
ENSG00000165072.9	ENST00000377182.4	MAMDC2	MAMDC2
ENSG00000198887.7	ENST00000361138.5	SMC5	SMC5
ENSG00000119138.3	ENST00000377126.2	KLF9	KLF9
ENSG00000135048.9	ENST00000377044.4	TMEM2	CEMIP2
ENSG00000107362.9	ENST00000333421.6	ABHD17B	ABHD17B
ENSG00000155621.10	ENST00000334731.2	C9orf85	C9orf85
ENSG00000119125.12	ENST00000358399.3	GDA	GDA
ENSG00000119125.12	ENST00000475764.1	GDA	GDA
ENSG00000107372.8	ENST00000237937.3	ZFAND5	ZFAND5
ENSG00000107372.8	ENST00000376962.5	ZFAND5	ZFAND5
ENSG00000107372.8	ENST00000376960.4	ZFAND5	ZFAND5
ENSG00000107372.8	ENST00000343431.2	ZFAND5	ZFAND5
ENSG00000165091.11	ENST00000297784.5	TMC1	TMC1
ENSG00000165091.11	ENST00000340019.3	TMC1	TMC1
ENSG00000165091.11	ENST00000396237.3	TMC1	TMC1
ENSG00000165092.8	ENST00000297785.3	ALDH1A1	ALDH1A1
ENSG00000135046.9	ENST00000257497.6	ANXA1	ANXA1
ENSG00000135046.9	ENST00000376911.1	ANXA1	ANXA1
ENSG00000198963.6	ENST00000376896.3	RORB	RORB
ENSG00000119121.17	ENST00000360774.1	TRPM6	TRPM6
ENSG00000135045.6	ENST00000376854.5	C9orf40	C9orf40
ENSG00000156017.8	ENST00000376834.3	C9orf41	CARNMT1
ENSG00000106733.16	ENST00000361092.4	NMRK1	NMRK1
ENSG00000134996.11	ENST00000346234.6	OSTF1	OSTF1
ENSG00000135002.7	ENST00000376736.1	RFK	RFK
ENSG00000187210.8	ENST00000536223.1	GCNT1	GCNT1
ENSG00000187210.8	ENST00000442371.1	GCNT1	GCNT1
ENSG00000187210.8	ENST00000444201.2	GCNT1	GCNT1
ENSG00000187210.8	ENST00000376730.4	GCNT1	GCNT1
ENSG00000106772.13	ENST00000376718.3	PRUNE2	PRUNE2
ENSG00000204612.1	ENST00000376708.1	FOXB2	FOXB2
ENSG00000197969.7	ENST00000360280.3	VPS13A	VPS13A
ENSG00000156049.6	ENST00000341700.6	GNA14	GNA14
ENSG00000156052.6	ENST00000286548.4	GNAQ	GNAQ
ENSG00000135069.9	ENST00000376588.3	PSAT1	PSAT1
ENSG00000106829.14	ENST00000376552.2	TLE4	TLE4
ENSG00000196781.9	ENST00000376499.3	TLE1	TLE1
ENSG00000214929.3	ENST00000344803.2	SPATA31D1	SPATA31D1
ENSG00000165105.9	ENST00000376447.3	RASEF	RASEF
ENSG00000172159.11	ENST00000304195.3	FRMD3	FRMD3
ENSG00000148057.11	ENST00000376419.4	IDNK	IDNK
ENSG00000135018.9	ENST00000376395.4	UBQLN1	UBQLN1
ENSG00000165113.8	ENST00000376371.2	GKAP1	GKAP1
ENSG00000165115.10	ENST00000297814.2	KIF27	KIF27
ENSG00000165118.10	ENST00000376344.3	C9orf64	C9orf64
ENSG00000165119.14	ENST00000376281.4	HNRNPK	HNRNPK
ENSG00000165119.14	ENST00000376263.3	HNRNPK	HNRNPK
ENSG00000178966.11	ENST00000325875.3	RMI1	RMI1
ENSG00000197506.6	ENST00000376238.4	SLC28A3	SLC28A3
ENSG00000148053.11	ENST00000376214.1	NTRK2	NTRK2
ENSG00000148053.11	ENST00000277120.3	NTRK2	NTRK2
ENSG00000135049.11	ENST00000357081.3	AGTPBP1	AGTPBP1
ENSG00000135040.11	ENST00000361671.5	NAA35	NAA35
ENSG00000135052.12	ENST00000388712.3	GOLM1	GOLM1
ENSG00000135052.12	ENST00000388711.3	GOLM1	GOLM1
ENSG00000187753.8	ENST00000339137.3	C9orf153	C9orf153
ENSG00000135070.9	ENST00000375991.4	ISCA1	ISCA1
ENSG00000083223.13	ENST00000375963.3	ZCCHC6	TUT7
ENSG00000180447.5	ENST00000298743.7	GAS1	GAS1
ENSG00000196730.8	ENST00000358077.5	DAPK1	DAPK1
ENSG00000196730.8	ENST00000472284.1	DAPK1	DAPK1
ENSG00000196730.8	ENST00000408954.3	DAPK1	DAPK1
ENSG00000135047.10	ENST00000343150.5	CTSL	CTSL
ENSG00000135047.10	ENST00000340342.6	CTSL	CTSL
ENSG00000177992.9	ENST00000325643.5	SPATA31E1	SPATA31E1
ENSG00000156345.13	ENST00000325303.8	CDK20	CDK20
ENSG00000106723.12	ENST00000375859.3	SPIN1	SPIN1
ENSG00000106723.12	ENST00000541629.1	SPIN1	SPIN1
ENSG00000130045.11	ENST00000375854.3	NXNL2	NXNL2
ENSG00000213694.3	ENST00000358157.2	S1PR3	S1PR3
ENSG00000213694.3	ENST00000375846.3	S1PR3	S1PR3
ENSG00000148082.5	ENST00000375835.4	SHC3	SHC3
ENSG00000123975.4	ENST00000314355.6	CKS2	CKS2
ENSG00000187742.10	ENST00000375807.3	SECISBP2	SECISBP2
ENSG00000187764.7	ENST00000450295.1	SEMA4D	SEMA4D
ENSG00000187764.7	ENST00000438547.2	SEMA4D	SEMA4D
ENSG00000187764.7	ENST00000356444.2	SEMA4D	SEMA4D
ENSG00000187764.7	ENST00000422704.2	SEMA4D	SEMA4D
ENSG00000130222.6	ENST00000252506.6	GADD45G	GADD45G
ENSG00000165023.5	ENST00000375765.3	DIRAS2	DIRAS2
ENSG00000165025.10	ENST00000375754.4	SYK	SYK
ENSG00000165025.10	ENST00000375746.1	SYK	SYK
ENSG00000148090.7	ENST00000375731.4	AUH	AUH
ENSG00000165030.3	ENST00000297689.3	NFIL3	NFIL3
ENSG00000169071.10	ENST00000375708.3	ROR2	ROR2
ENSG00000090054.9	ENST00000262554.2	SPTLC1	SPTLC1
ENSG00000196305.13	ENST00000375643.3	IARS	IARS1
ENSG00000196305.13	ENST00000443024.2	IARS	IARS1
ENSG00000198000.7	ENST00000442668.2	NOL8	NOL8
ENSG00000198000.7	ENST00000545558.1	NOL8	NOL8
ENSG00000188312.9	ENST00000375587.3	CENPP	CENPP
ENSG00000106809.6	ENST00000262551.4	OGN	OGN
ENSG00000106809.6	ENST00000375561.5	OGN	OGN
ENSG00000127083.7	ENST00000375550.4	OMD	OMD
ENSG00000106823.8	ENST00000344604.5	ECM2	ECM2
ENSG00000127080.5	ENST00000287996.3	IPPK	IPPK
ENSG00000127081.9	ENST00000375495.3	ZNF484	ZNF484
ENSG00000127084.13	ENST00000375482.3	FGD3	FGD3
ENSG00000127084.13	ENST00000337352.6	FGD3	FGD3
ENSG00000165233.13	ENST00000375464.2	C9orf89	CARD19
ENSG00000131669.5	ENST00000375446.4	NINJ1	NINJ1
ENSG00000188938.11	ENST00000375412.5	FAM120AOS	FAM120AOS
ENSG00000048828.12	ENST00000277165.6	FAM120A	FAM120A
ENSG00000197724.6	ENST00000359246.4	PHF2	PHF2
ENSG00000131668.9	ENST00000253968.6	BARX1	BARX1
ENSG00000175787.12	ENST00000395395.2	ZNF169	ZNF169
ENSG00000130950.9	ENST00000253262.4	NUTM2F	NUTM2F
ENSG00000148110.11	ENST00000375344.3	HIATL1	MFSD14B
ENSG00000130957.4	ENST00000375337.3	FBP2	FBP2
ENSG00000165140.5	ENST00000375326.4	FBP1	FBP1
ENSG00000165140.5	ENST00000415431.1	FBP1	FBP1
ENSG00000148120.10	ENST00000375315.2	C9orf3	AOPEP
ENSG00000158169.7	ENST00000289081.3	FANCC	FANCC
ENSG00000158169.7	ENST00000375305.1	FANCC	FANCC
ENSG00000185920.11	ENST00000331920.6	PTCH1	PTCH1
ENSG00000130948.5	ENST00000375263.3	HSD17B3	HSD17B3
ENSG00000130958.7	ENST00000253270.7	SLC35D2	SLC35D2
ENSG00000165244.6	ENST00000375256.4	ZNF367	ZNF367
ENSG00000130956.9	ENST00000375249.4	HABP4	HABP4
ENSG00000158122.7	ENST00000375234.3	AAED1	PRXL2C
ENSG00000081386.8	ENST00000375231.1	ZNF510	ZNF510
ENSG00000081386.8	ENST00000223428.4	ZNF510	ZNF510
ENSG00000196597.7	ENST00000481138.1	ZNF782	ZNF782
ENSG00000188152.8	ENST00000372322.3	NUTM2G	NUTM2G
ENSG00000136943.6	ENST00000259470.5	CTSV	CTSV
ENSG00000136943.6	ENST00000538255.1	CTSV	CTSV
ENSG00000196116.6	ENST00000355295.4	TDRD7	TDRD7
ENSG00000136842.9	ENST00000395211.2	TMOD1	TMOD1
ENSG00000136842.9	ENST00000259365.4	TMOD1	TMOD1
ENSG00000136925.10	ENST00000341170.4	TSTD2	TSTD2
ENSG00000136937.8	ENST00000375147.3	NCBP1	NCBP1
ENSG00000136936.6	ENST00000375128.4	XPA	XPA
ENSG00000178919.7	ENST00000375123.3	FOXE1	FOXE1
ENSG00000136932.9	ENST00000375119.3	C9orf156	TRMO
ENSG00000136929.8	ENST00000259456.3	HEMGN	HEMGN
ENSG00000136938.8	ENST00000339399.4	ANP32B	ANP32B
ENSG00000095380.10	ENST00000210444.5	NANS	NANS
ENSG00000106785.10	ENST00000375098.3	TRIM14	TRIM14
ENSG00000106785.10	ENST00000341469.2	TRIM14	TRIM14
ENSG00000106785.10	ENST00000342043.3	TRIM14	TRIM14
ENSG00000106789.8	ENST00000343933.5	CORO2A	CORO2A
ENSG00000106789.8	ENST00000375077.4	CORO2A	CORO2A
ENSG00000136928.4	ENST00000259455.2	GABBR2	GABBR2
ENSG00000165138.12	ENST00000353234.4	ANKS6	ANKS6
ENSG00000119514.5	ENST00000375011.3	GALNT12	GALNT12
ENSG00000204291.6	ENST00000375001.3	COL15A1	COL15A1
ENSG00000106799.8	ENST00000374994.4	TGFBR1	TGFBR1
ENSG00000119523.8	ENST00000476832.1	ALG2	ALG2
ENSG00000106803.5	ENST00000223641.4	SEC61B	SEC61B
ENSG00000119508.13	ENST00000395097.2	NR4A3	NR4A3
ENSG00000136874.6	ENST00000259400.6	STX17	STX17
ENSG00000136874.6	ENST00000525640.1	STX17	STX17
ENSG00000136874.6	ENST00000534052.1	STX17	STX17
ENSG00000023318.7	ENST00000262455.6	ERP44	ERP44
ENSG00000119509.8	ENST00000262457.2	INVS	INVS
ENSG00000136891.9	ENST00000374902.4	TEX10	TEX10
ENSG00000066697.10	ENST00000395067.2	MSANTD3	MSANTD3
ENSG00000241697.3	ENST00000374879.4	TMEFF1	TMEFF1
ENSG00000170681.6	ENST00000307584.5	MURC	CAVIN4
ENSG00000148123.10	ENST00000374874.3	LPPR1	PLPPR1
ENSG00000148123.10	ENST00000395056.2	LPPR1	PLPPR1
ENSG00000136881.7	ENST00000259407.2	BAAT	BAAT
ENSG00000136881.7	ENST00000395051.3	BAAT	BAAT
ENSG00000136897.6	ENST00000374865.4	MRPL50	MRPL50
